Year,Month,Day,pr(mm),etr(mm),rmax(%),sph(kg/kg),srad(Wm-2),vs(mps),th(DegreesClockwisefromnorth),ClimateRegion 
2024,5,14,8.2,5.5,97.6,0.01381,198.9,4.8,162,3
2024,5,15,2.6,5.9,100,0.01432,210.9,4.5,236,3
2024,5,16,0,6.8,94.8,0.01236,342,2.1,271,3
2024,5,17,0,5.6,96.7,0.01419,260.4,3.6,157,3
2024,5,18,4.5,3.8,100,0.01393,218.4,3.9,214,3
2024,5,19,0.6,4.7,100,0.01251,236,3.7,60,3
2024,5,20,0,6.6,100,0.01094,303.1,4.3,63,3
2024,5,21,0,7.1,100,0.01163,355.4,3.7,100,3
2024,5,22,0,7.2,98.7,0.01209,357.4,2.5,149,3
2024,5,23,0,7.5,91.7,0.01369,303.6,3.3,194,3
2024,5,24,0.4,7.1,99.4,0.01477,251.2,3.7,205,3
2024,5,25,0,6.7,100,0.0151,266.3,3.2,217,3
2024,5,26,0,8.1,95.1,0.01529,327.7,3.6,199,3
2024,5,27,0,8.1,95.4,0.01591,328,4.5,215,3
2024,5,28,0,6.1,100,0.01474,259.7,2.9,252,3
2024,5,29,0,9.1,90.1,0.01061,361.5,3.3,296,3
2024,5,30,0,7.5,96.7,0.00911,337.9,2.7,1,3
2024,5,31,0,7.9,100,0.00908,362.1,3.4,59,3
2024,6,1,0,8.4,91.5,0.0101,350.8,4.2,114,3
2024,6,2,1,6.2,100,0.01269,240.6,4.2,154,3
2024,6,3,4.6,6.8,100,0.01323,249.4,3.9,163,3
2024,6,4,0,7.1,100,0.01407,279.1,3.6,167,3
2024,6,5,28.8,7.3,97.1,0.01479,300.3,4.2,186,3
2024,6,6,0,7.6,100,0.01641,246.5,4.7,218,3
2024,6,7,0,7.8,100,0.015,289.9,3.7,261,3
2024,6,8,0,7.9,87.1,0.01231,356.3,2.1,41,3
2024,6,9,10.3,9.4,89.1,0.0135,356,3.3,249,3
2024,6,10,5.7,5.5,100,0.01484,269.1,2.4,184,3
2024,6,11,0,6.4,100,0.01506,312.1,3.6,95,3
2024,6,12,0,8.4,100,0.01451,357,4.6,91,3
2024,6,13,0,6.9,100,0.01509,282.2,4.6,67,3
2024,6,14,0,8.5,100,0.01443,354,3.3,72,3
2024,6,15,0,8,97.9,0.0151,308.8,2.7,165,3
2024,6,16,2.6,7.7,96.5,0.01514,290.1,4.2,116,3
2024,6,17,0,7.6,100,0.01356,274.1,4.6,103,3
2024,6,18,0,8.6,96.8,0.0136,334,5.2,95,3
2024,6,19,0,8.8,98.1,0.01397,299.9,6.3,91,3
2024,6,20,0,8.1,100,0.0141,291.1,5.3,93,3
2024,6,21,6.2,7.6,92.4,0.01537,284.8,4.7,101,3
2024,6,22,5.5,7.9,92.1,0.01598,307.6,4.3,146,3
2024,6,23,1.7,7.8,89.2,0.01679,244.8,4.4,175,3
2024,6,24,0,8.3,99.6,0.01745,220.9,5.1,211,3
2024,6,25,35.6,7.8,100,0.01764,259.9,3.7,166,3
2024,6,26,3.4,8.5,100,0.01783,288.6,5.4,178,3
2024,6,27,5.8,7.3,100,0.01705,255.5,4.4,185,3
2024,6,28,4.1,7,100,0.01641,264.2,3.2,157,3
2024,6,29,0.6,6.2,89.8,0.0169,209.1,2.7,181,3
2024,6,30,2.2,6.2,100,0.01802,198.6,3.6,186,3
2024,7,1,2.3,6.6,100,0.01703,266.1,3.4,142,3
2024,7,2,0.5,5.8,93.6,0.01488,155.8,4.1,101,3
2024,7,3,0,5.1,100,0.01612,176,2.4,113,3
2024,7,4,0,8.8,97.4,0.0164,357.3,3.8,153,3
2024,7,5,0,8.1,100,0.01791,277,4.2,189,3
2024,7,6,0,9.1,98.9,0.01802,361.8,4.4,176,3
2024,7,7,0,8.9,100,0.01738,382.3,4.2,155,3
2024,7,8,9.9,7.3,100,0.01772,282,3.4,184,3
2024,7,9,30.1,6.6,100,0.01796,228.5,2.9,201,3
2024,7,10,0,7.6,100,0.01796,318.7,3.5,229,3
2024,7,11,0,7.4,100,0.01725,329.7,2.6,105,3
2024,7,12,6.5,5.5,91.8,0.01666,243.4,2,131,3
2024,7,13,4.1,5.2,100,0.0177,226.7,1.7,174,3
2024,7,14,0,7.5,96.7,0.01802,254.1,3.4,194,3
2024,7,15,1.3,8.1,100,0.01806,291.4,3.9,203,3
2024,7,16,6.8,8.1,97.3,0.01729,290.8,4.6,209,3
2024,7,17,0,8.3,100,0.01738,262.4,5.1,212,3
2024,7,18,2,8,100,0.01668,284.2,4.9,214,3
2024,7,19,1,7.2,100,0.01656,278.6,4.4,188,3
2024,7,20,17.1,7.1,100,0.01657,292.6,4,188,3
2024,7,21,2.8,7,98.1,0.01623,274.4,3.6,185,3
2024,7,22,0,7,96.2,0.01649,262.6,3.6,180,3
2024,7,23,0,7.6,91,0.01689,257.8,3.7,188,3
2024,7,24,24.4,7.1,100,0.01739,251,4.3,179,3
2024,7,25,21.9,6.2,99.4,0.01696,217.5,3.9,188,3
2024,7,26,23,5.7,100,0.01669,229.2,2.9,194,3
2024,7,27,0,6.2,100,0.01614,314.7,2.7,65,3
2024,7,28,0,6.7,100,0.01551,325.4,2.5,140,3
2024,7,29,0,4.9,100,0.01554,202.5,3.1,193,3
2024,7,30,4.8,6.9,100,0.01706,270.3,3.5,214,3
2024,7,31,2.4,5.8,100,0.01813,267.5,3.6,224,3
2024,8,1,0,7.4,100,0.01803,284.1,3.6,215,3
2024,8,2,19.7,6.4,100,0.01869,197.2,5.2,199,3
2024,8,3,10.4,7.6,100,0.01758,333.1,5.5,180,3
2024,8,4,5.3,5.9,100,0.01684,256.9,4.2,149,3
2024,8,5,227.9,3.3,99.1,0.01715,162.9,7.2,98,3
2024,8,6,57.5,3.6,93.4,0.01611,140.1,6.5,96,3
2024,8,7,62.5,5.4,85.8,0.01465,175.5,5.6,5,3
2024,8,8,74.9,6.5,100,0.01736,200.9,4.8,229,3
2024,8,9,0.4,5.8,100,0.01925,225.9,3.6,180,3
2024,8,10,11.5,5.4,100,0.01931,191.2,3.8,190,3
2024,8,11,0.5,5.3,100,0.01935,206.2,3.1,178,3
2024,8,12,0,6.1,100,0.01906,237.1,3.2,195,3
2024,8,13,34.2,5.2,100,0.01858,235.5,2.8,133,3
2024,8,14,0,5.8,100,0.01581,268.8,4.1,72,3
2024,8,15,0,7.3,100,0.01459,339.4,3.4,101,3
2024,8,16,0,6.6,97.1,0.01433,323.4,2.1,127,3
2024,8,17,0,6.3,93.3,0.01563,243.6,3.2,202,3
2024,8,18,0,6.5,100,0.01757,226.8,5.1,208,3
2024,8,19,0,5.5,100,0.01654,232.7,2.1,233,3
2024,8,20,0,4.7,100,0.01662,178.9,2.6,112,3
2024,8,21,0,5.2,100,0.01511,201.8,4.4,71,3
2024,8,22,0,6.4,100,0.01306,258.1,5.4,56,3
2024,8,23,0,6.8,97.9,0.01318,289.5,5.8,65,3
2024,8,24,0,6,99.3,0.01432,235.7,5.2,63,3
2024,8,25,0,5.5,100,0.01557,211.5,3.9,72,3
2024,8,26,0,6.4,100,0.01644,295.2,3.5,95,3
2024,8,27,0,6.9,100,0.01688,317.5,2.8,133,3
2024,8,28,0,6.9,100,0.01762,317.5,2.7,176,3
2024,8,29,0,6.3,100,0.01758,289.4,2.6,168,3
2024,8,30,0,6.7,100,0.01695,302.4,2.9,158,3
2024,8,31,0,6,100,0.01651,257.6,2.6,146,3
2024,9,1,0,6.6,100,0.01627,247.6,3.4,149,3
2024,9,2,1.5,6,98.1,0.01581,223.9,3,100,3
2024,9,3,0,6.2,100,0.01392,173.5,5.8,67,3
2024,9,4,0,6.8,94.7,0.01373,207.2,6.1,77,3
2024,9,5,0,4.9,94.6,0.01415,102.3,4.8,71,3
2024,9,6,6.4,3.2,97.5,0.0146,81,3.5,75,3
2024,9,7,0.8,2.8,96.6,0.01419,106.4,1.6,170,3
2024,9,8,9.5,2.4,100,0.01307,104.9,4,55,3
2024,9,9,0,4.2,100,0.01273,122.7,4.5,64,3
2024,9,10,0,7.2,100,0.01149,290.5,4.8,66,3
2024,9,11,0,6.1,95.8,0.01332,227.3,6.2,79,3
2024,9,12,0.7,4.5,97.5,0.01433,130.9,6.1,71,3
2024,9,13,0.3,6.2,93.5,0.01468,253.7,5.3,56,3
2024,9,14,0,7.1,84.6,0.01356,228.7,5.9,54,3
2024,9,15,1.4,7.1,88.5,0.01304,226.9,7.6,52,3
2024,9,16,0,3.9,98.5,0.01194,106.8,6.1,359,3
2024,9,17,0,5.4,95.9,0.01245,258,2.6,205,3
2024,9,18,20.3,3.8,99.8,0.01406,157.5,1.8,160,3
2024,9,19,0.6,3.7,98.2,0.01391,179.6,1.2,47,3
2024,9,20,0,4.2,100,0.01442,182.5,2,77,3
2024,9,21,0,4.3,100,0.01409,169.5,2.3,88,3
2024,9,22,0,5.9,100,0.01423,241.6,2.8,194,3
2024,9,23,0,6.2,100,0.01595,254.9,3.5,166,3
2024,9,24,0,5.7,100,0.01608,228.3,3.7,174,3
2024,9,25,2,6.5,100,0.01608,242.6,5.9,141,3
2024,9,26,48.6,4.9,95.6,0.01636,117,9.4,125,3
2024,9,27,0,6.5,100,0.01552,208.4,9,175,3
2024,9,28,0,5.3,100,0.01547,238.2,4.9,182,3
2024,9,29,0,5.6,99.5,0.01538,238.7,3.1,202,3
2024,9,30,0,5,100,0.01491,217.2,2.8,217,3
2024,10,1,0,3.1,100,0.01385,165.2,2.1,330,3
2024,10,2,0,5.2,100,0.01278,238.4,3.1,58,3
2024,10,3,0,6,93.3,0.01298,230.3,4.4,91,3
2024,10,4,0,5.2,88.7,0.01303,169.4,4.2,84,3
2024,10,5,0,4,100,0.01335,142.5,3.7,80,3
2024,10,6,0,4.7,100,0.01244,218,3.7,93,3
2024,10,7,0,4.9,100,0.01173,234.9,2.3,116,3
2024,10,8,0,4.8,100,0.01205,230.4,4,63,3
2024,10,9,0,4.7,89.5,0.00913,215.7,4.9,29,3
2024,10,10,0,5.9,100,0.00806,203.3,7,31,3
2024,10,11,0,5.8,95.6,0.00593,238,4,24,3
2024,10,12,0,4.2,100,0.0069,229.8,1.8,306,3
2024,10,13,0,6.1,94.6,0.00763,229.6,3.5,245,3
2024,10,14,0,7.9,100,0.00839,221.7,5.7,270,3
2024,10,15,0,4.9,81.1,0.00567,224.4,2.8,335,3
2024,10,16,0,4.8,95.7,0.00466,219.1,5.6,351,3
2024,10,17,0,4.7,92.2,0.00439,224.5,3.9,1,3
2024,10,18,0,5.6,92.5,0.005,222.4,4.4,31,3
2024,10,19,0,5.5,100,0.00626,218.3,4.4,33,3
2024,10,20,0,5.5,100,0.00667,216.5,3.7,22,3
2024,10,21,0,5.7,100,0.00761,212,4,32,3
2024,10,22,0,5.9,95.1,0.0094,205.5,4,55,3
2024,10,23,0,4.1,100,0.00979,201.5,2.2,355,3
2024,10,24,0,5.4,100,0.00858,202.9,2.9,342,3
2024,10,25,0,4.5,100,0.00922,201.4,2.4,99,3
2024,10,26,0,4.6,100,0.00997,197.7,2.2,246,3
2024,10,27,0,2.9,100,0.01029,173.4,3.8,85,3
2024,10,28,0,3.9,98,0.00885,104.4,4.3,52,3
2024,10,29,3.2,3.6,100,0.01034,110.3,4.4,64,3
2024,10,30,0,4.4,100,0.0114,165.9,4.3,104,3
2024,10,31,0,5.5,100,0.01015,188.9,4.2,134,3
2024,11,1,0,3.7,100,0.01056,177.2,2,158,3
2024,11,2,0,4.5,100,0.01082,167.1,3.1,98,3
2024,11,3,0,4.1,87.2,0.00971,89.5,5.9,77,3
2024,11,4,6.2,6.2,84.4,0.00958,159.7,6.5,87,3
2024,11,5,3,5.4,91.9,0.01126,123,5.2,120,3
2024,11,6,87.6,4,96.9,0.0125,138.3,4.4,140,3
2024,11,7,17.1,2.8,84.4,0.0127,97.1,2.8,104,3
2024,11,8,0.6,2.7,92.5,0.01215,91.6,1.7,132,3
2024,11,9,0,3.8,98.8,0.0106,141.1,4.4,82,3
2024,11,10,8.5,3.4,98.7,0.01052,90.9,5.5,115,3
2024,11,11,1.2,2.6,99.6,0.01076,98,1.9,178,3
2024,11,12,0,4.2,100,0.00832,169.1,4.2,36,3
2024,11,13,0,4.6,86.1,0.00679,168.7,7.1,65,3
2024,11,14,2.4,2.5,100,0.00834,42.6,5.5,113,3
2024,11,15,0,4,98.3,0.00572,164.3,4.6,341,3
2024,11,16,0,2.9,100,0.0056,167.4,2.1,346,3
2024,11,17,0,2.6,100,0.0061,165.6,1.6,46,3
2024,11,18,0,2.8,100,0.00754,162.3,2.1,233,3
2024,11,19,0.8,3.2,100,0.00951,133.9,2.6,169,3
2024,11,20,0,1.6,100,0.01043,77.1,4.5,234,3
2024,11,21,0,5.2,83.5,0.00391,166,6.8,281,3
2024,11,22,0,4.8,72,0.00307,162.1,6,295,3
2024,11,23,0,3.9,93,0.004,158.2,3.9,294,3
2024,11,24,0,3.5,100,0.00498,158.3,2.5,250,3
2024,11,25,0,3.9,100,0.00564,157.1,3.1,247,3
2024,11,26,0,3.6,94.4,0.00817,125.8,4.2,253,3
2024,11,27,0,2.7,85.6,0.00806,150.9,2,194,3
2024,11,28,0.6,3.8,100,0.00863,110.7,5.4,246,3
2024,11,29,0,1.9,100,0.00421,113.4,4,338,3
2024,11,30,0,3.4,72.5,0.00227,159.2,3.7,347,3
2024,12,1,0,3.2,77.8,0.00246,153.1,2.5,314,3
2024,12,2,0,3.3,70,0.00241,153.4,3.4,316,3
2024,12,3,0,3.1,80.4,0.00211,153,4.7,338,3
2024,12,4,0,3,89.3,0.00233,152.9,3.1,265,3
2024,12,5,0,4.7,100,0.00435,105.8,6.3,271,3
2024,12,6,0,3.3,73.8,0.00182,152.5,5.2,7,3
2024,12,7,0,2.8,71.8,0.00191,150.6,2.4,321,3
2024,12,8,0,4.1,82.1,0.0034,141.9,3.8,253,3
2024,12,9,2.3,3.6,88.8,0.0065,101.3,3.5,196,3
2024,12,10,1.7,4.6,84.1,0.009,101.2,4.4,175,3
2024,12,11,8.9,2.5,100,0.00707,73,7.6,240,3
2024,12,12,0,3.5,74.3,0.0026,147.9,3.9,340,3
2024,12,13,0,3.9,88.1,0.0033,144,4.8,46,3
2024,12,14,0,5,81.8,0.00533,139.4,7.2,63,3
2024,12,15,0,3.8,88.5,0.00622,82.3,5.9,82,3
2024,12,16,0,3.6,92.6,0.00669,132.2,2.9,72,3
2024,12,17,0.9,2.4,94.3,0.00779,116.6,1.9,175,3
2024,12,18,13.9,3.6,81.8,0.00869,127.7,2.6,158,3
2024,12,19,0,2.4,98.2,0.00822,135.2,2.4,92,3
2024,12,20,0,3.8,100,0.00478,144.4,4.9,283,3
2024,12,21,0,3.3,76.5,0.00301,145.2,4.3,353,3
2024,12,22,0,3.9,65.1,0.00239,146.3,5.4,26,3
2024,12,23,7,3.1,78.2,0.00312,84.1,5.9,36,3
2024,12,24,0,3,86.4,0.00333,63.1,3.6,11,3
2024,12,25,0,2.7,95.6,0.00423,140.8,4.4,42,3
2024,12,26,8.8,2.1,81.6,0.00493,76.8,5.2,55,3
2024,12,27,4.4,1.9,87.3,0.00585,52.4,4.8,74,3
2024,12,28,19.3,2.7,95.5,0.00837,59.6,4.4,126,3
2024,12,29,37,3.2,100,0.00844,62.5,6.1,172,3
2024,12,30,0.4,2.8,100,0.00601,141,2.8,231,3
2024,12,31,0,2.2,100,0.00965,140.1,4.6,222,3
